station,ap1,rssi1,ocu1,con1,ap2,rssi2,ocu2,con2,ap3,rssi3,ocu3,con3,ap4,rssi4,ocu4,con4,associatedTo
sta16,0,xx,yy,zz,0,xx,yy,zz,1,-64.0,40.0,0.0167,0,xx,yy,zz,ap3
sta18,1,-76.0,60.0,0.0430,1,-57.0,61.1111111111,0.0123,1,-77.0,53.3333333333,0.0445,0,xx,yy,zz,ap2
sta19,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,1,-67.0,35.0,0.0257,ap4
sta20,0,xx,yy,zz,1,-62.0,61.1111111111,0.0175,1,-73.0,53.3333333333,0.0340,0,xx,yy,zz,ap2
sta22,1,-68.0,46.6666666667,0.0249,1,-75.0,72.2222222222,0.0469,0,xx,yy,zz,0,xx,yy,zz,ap1
sta24,0,xx,yy,zz,1,-68.0,72.2222222222,0.0293,1,-67.0,40.0,0.0213,0,xx,yy,zz,ap3
sta1,1,-76.0,60.0,0.0442,1,-72.0,72.2222222222,0.0392,1,-75.0,40.0,0.0379,1,-76.0,45.0,0.0510,ap3
sta2,1,-73.0,60.0,0.0364,1,-68.0,61.1111111111,0.0283,1,-77.0,53.3333333333,0.0437,0,xx,yy,zz,ap2
sta3,0,xx,yy,zz,0,xx,yy,zz,1,-76.0,53.3333333333,0.0400,1,-72.0,35.0,0.0388,ap4
sta4,0,xx,yy,zz,0,xx,yy,zz,1,-74.0,53.3333333333,0.0367,1,-71.0,35.0,0.0359,ap4
sta5,0,xx,yy,zz,1,-69.0,72.2222222222,0.0313,1,-66.0,40.0,0.0189,0,xx,yy,zz,ap3
sta6,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,1,-71.0,35.0,0.0356,ap4
sta7,0,xx,yy,zz,0,xx,yy,zz,1,-73.0,40.0,0.0339,1,-72.0,45.0,0.0382,ap3
sta8,1,-59.0,46.6666666667,0.0118,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta9,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,1,-71.0,35.0,0.0365,ap4
sta10,1,-72.0,60.0,0.0331,1,-64.0,61.1111111111,0.0209,0,xx,yy,zz,0,xx,yy,zz,ap2
sta11,0,xx,yy,zz,1,-62.0,61.1111111111,0.0178,1,-73.0,53.3333333333,0.0338,0,xx,yy,zz,ap2
sta12,0,xx,yy,zz,1,-59.0,61.1111111111,0.0139,1,-75.0,53.3333333333,0.0387,0,xx,yy,zz,ap2
sta13,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,1,-67.0,35.0,0.0257,ap4
sta14,1,-62.0,46.6666666667,0.0154,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta15,1,-72.0,46.6666666667,0.0339,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta16,0,xx,yy,zz,0,xx,yy,zz,1,-63.0,40.0,0.0149,0,xx,yy,zz,ap3
sta18,1,-76.0,60.0,0.0447,1,-56.0,61.1111111111,0.0108,1,-77.0,53.3333333333,0.0440,0,xx,yy,zz,ap2
sta19,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,1,-66.0,35.0,0.0251,ap4
sta20,0,xx,yy,zz,1,-63.0,61.1111111111,0.0193,1,-73.0,53.3333333333,0.0321,0,xx,yy,zz,ap2
sta22,1,-68.0,46.6666666667,0.0233,1,-74.0,72.2222222222,0.0456,0,xx,yy,zz,0,xx,yy,zz,ap1
sta24,0,xx,yy,zz,1,-69.0,72.2222222222,0.0312,1,-66.0,40.0,0.0194,0,xx,yy,zz,ap3
sta1,1,-76.0,60.0,0.0445,1,-72.0,72.2222222222,0.0391,1,-75.0,40.0,0.0375,1,-76.0,45.0,0.0512,ap3
sta2,1,-74.0,60.0,0.0369,1,-68.0,61.1111111111,0.0278,1,-77.0,53.3333333333,0.0433,0,xx,yy,zz,ap2
sta3,0,xx,yy,zz,0,xx,yy,zz,1,-75.0,53.3333333333,0.0396,1,-72.0,35.0,0.0393,ap4
sta4,0,xx,yy,zz,0,xx,yy,zz,1,-74.0,53.3333333333,0.0360,1,-71.0,35.0,0.0365,ap4
sta5,0,xx,yy,zz,1,-69.0,72.2222222222,0.0315,1,-66.0,40.0,0.0186,0,xx,yy,zz,ap3
sta6,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,1,-71.0,35.0,0.0348,ap4
sta7,0,xx,yy,zz,0,xx,yy,zz,1,-73.0,40.0,0.0339,1,-72.0,45.0,0.0382,ap3
sta8,1,-58.0,46.6666666667,0.0115,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta9,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,1,-71.0,35.0,0.0350,ap4
sta10,1,-71.0,60.0,0.0315,1,-65.0,61.1111111111,0.0228,0,xx,yy,zz,0,xx,yy,zz,ap2
sta11,0,xx,yy,zz,1,-61.0,61.1111111111,0.0160,1,-74.0,53.3333333333,0.0357,0,xx,yy,zz,ap2
sta12,0,xx,yy,zz,1,-57.0,61.1111111111,0.0123,1,-76.0,53.3333333333,0.0406,0,xx,yy,zz,ap2
sta13,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,1,-66.0,35.0,0.0249,ap4
sta14,1,-64.0,46.6666666667,0.0173,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta15,1,-73.0,46.6666666667,0.0358,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta16,0,xx,yy,zz,0,xx,yy,zz,1,-64.0,40.0,0.0167,0,xx,yy,zz,ap3
sta18,1,-76.0,60.0,0.0430,1,-57.0,61.1111111111,0.0123,1,-77.0,53.3333333333,0.0445,0,xx,yy,zz,ap2
sta19,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,1,-67.0,35.0,0.0257,ap4
sta20,0,xx,yy,zz,1,-64.0,61.1111111111,0.0211,1,-72.0,53.3333333333,0.0302,0,xx,yy,zz,ap2
sta22,1,-67.0,46.6666666667,0.0222,1,-75.0,72.2222222222,0.0470,0,xx,yy,zz,0,xx,yy,zz,ap1
sta24,0,xx,yy,zz,1,-69.0,72.2222222222,0.0315,1,-66.0,40.0,0.0198,0,xx,yy,zz,ap3
sta1,1,-76.0,60.0,0.0447,1,-72.0,72.2222222222,0.0389,1,-75.0,40.0,0.0372,1,-76.0,45.0,0.0514,ap3
sta2,1,-74.0,60.0,0.0373,1,-68.0,61.1111111111,0.0273,1,-76.0,53.3333333333,0.0429,0,xx,yy,zz,ap2
sta3,0,xx,yy,zz,0,xx,yy,zz,1,-75.0,53.3333333333,0.0392,1,-72.0,35.0,0.0398,ap4
sta4,0,xx,yy,zz,0,xx,yy,zz,1,-74.0,53.3333333333,0.0354,1,-72.0,35.0,0.0371,ap4
sta5,0,xx,yy,zz,1,-70.0,72.2222222222,0.0316,1,-65.0,40.0,0.0184,0,xx,yy,zz,ap3
sta6,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,1,-70.0,35.0,0.0340,ap4
sta7,0,xx,yy,zz,0,xx,yy,zz,1,-73.0,40.0,0.0340,1,-72.0,45.0,0.0381,ap3
sta8,1,-58.0,46.6666666667,0.0113,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta9,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,1,-71.0,35.0,0.0365,ap4
sta10,1,-72.0,60.0,0.0331,1,-64.0,61.1111111111,0.0209,0,xx,yy,zz,0,xx,yy,zz,ap2
sta11,0,xx,yy,zz,1,-62.0,61.1111111111,0.0178,1,-73.0,53.3333333333,0.0338,0,xx,yy,zz,ap2
sta12,0,xx,yy,zz,1,-58.0,61.1111111111,0.0135,1,-76.0,53.3333333333,0.0410,0,xx,yy,zz,ap2
sta13,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,1,-66.0,35.0,0.0242,ap4
sta14,1,-65.0,46.6666666667,0.0193,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta15,1,-73.0,46.6666666667,0.0357,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta16,0,xx,yy,zz,0,xx,yy,zz,1,-66.0,40.0,0.0185,0,xx,yy,zz,ap3
sta18,1,-76.0,60.0,0.0447,1,-56.0,61.1111111111,0.0108,1,-77.0,53.3333333333,0.0440,0,xx,yy,zz,ap2
sta19,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,1,-68.0,35.0,0.0275,ap4
sta20,0,xx,yy,zz,1,-65.0,61.1111111111,0.0229,1,-71.0,53.3333333333,0.0283,0,xx,yy,zz,ap2
sta22,1,-68.0,46.6666666667,0.0233,1,-74.0,72.2222222222,0.0456,0,xx,yy,zz,0,xx,yy,zz,ap1
sta24,0,xx,yy,zz,1,-70.0,72.2222222222,0.0334,1,-65.0,40.0,0.0180,0,xx,yy,zz,ap3
sta1,0,xx,yy,zz,1,-72.0,72.2222222222,0.0388,1,-74.0,40.0,0.0368,1,-76.0,45.0,0.0516,ap3
sta2,1,-74.0,60.0,0.0378,1,-67.0,61.1111111111,0.0267,1,-76.0,53.3333333333,0.0425,0,xx,yy,zz,ap2
sta3,0,xx,yy,zz,0,xx,yy,zz,1,-75.0,53.3333333333,0.0388,1,-73.0,35.0,0.0403,ap4
sta4,0,xx,yy,zz,0,xx,yy,zz,1,-74.0,53.3333333333,0.0348,1,-72.0,35.0,0.0377,ap4
sta5,0,xx,yy,zz,1,-70.0,72.2222222222,0.0318,1,-65.0,40.0,0.0182,0,xx,yy,zz,ap3
sta6,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,1,-70.0,35.0,0.0332,ap4
sta7,0,xx,yy,zz,0,xx,yy,zz,1,-73.0,40.0,0.0340,1,-72.0,45.0,0.0381,ap3
sta8,1,-58.0,46.6666666667,0.0110,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta9,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,1,-71.0,35.0,0.0354,ap4
sta10,1,-71.0,60.0,0.0315,1,-65.0,61.1111111111,0.0228,0,xx,yy,zz,0,xx,yy,zz,ap2
sta11,0,xx,yy,zz,1,-61.0,61.1111111111,0.0160,1,-74.0,53.3333333333,0.0357,0,xx,yy,zz,ap2
sta12,1,-76.0,60.0,0.0441,1,-60.0,61.1111111111,0.0148,1,-76.0,53.3333333333,0.0415,0,xx,yy,zz,ap2
sta13,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,1,-67.0,35.0,0.0260,ap4
sta14,1,-66.0,46.6666666667,0.0212,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta15,1,-72.0,46.6666666667,0.0338,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta16,0,xx,yy,zz,0,xx,yy,zz,1,-65.0,40.0,0.0181,0,xx,yy,zz,ap3
sta18,0,xx,yy,zz,1,-57.0,61.1111111111,0.0122,1,-76.0,53.3333333333,0.0421,0,xx,yy,zz,ap2
sta19,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,1,-69.0,35.0,0.0293,ap4
sta20,0,xx,yy,zz,1,-64.0,61.1111111111,0.0211,1,-72.0,53.3333333333,0.0302,0,xx,yy,zz,ap2
sta22,1,-68.0,46.6666666667,0.0249,1,-75.0,72.2222222222,0.0469,0,xx,yy,zz,0,xx,yy,zz,ap1
sta24,0,xx,yy,zz,1,-71.0,72.2222222222,0.0353,1,-64.0,40.0,0.0161,0,xx,yy,zz,ap3
sta1,0,xx,yy,zz,1,-72.0,72.2222222222,0.0386,1,-74.0,40.0,0.0364,1,-76.0,45.0,0.0519,ap3
sta2,1,-74.0,60.0,0.0382,1,-67.0,61.1111111111,0.0262,1,-76.0,53.3333333333,0.0421,0,xx,yy,zz,ap2
sta3,0,xx,yy,zz,0,xx,yy,zz,1,-75.0,53.3333333333,0.0384,1,-73.0,35.0,0.0407,ap4
sta4,0,xx,yy,zz,0,xx,yy,zz,1,-74.0,53.3333333333,0.0341,1,-72.0,35.0,0.0383,ap4
sta5,0,xx,yy,zz,1,-70.0,72.2222222222,0.0320,1,-65.0,40.0,0.0180,0,xx,yy,zz,ap3
sta6,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,1,-70.0,35.0,0.0324,ap4
sta7,0,xx,yy,zz,0,xx,yy,zz,1,-73.0,40.0,0.0341,1,-72.0,45.0,0.0381,ap3
sta8,1,-58.0,46.6666666667,0.0108,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta9,0,xx,yy,zz,0,xx,yy,zz,1,-77.0,53.3333333333,0.0435,1,-72.0,35.0,0.0369,ap4
sta10,1,-72.0,60.0,0.0326,1,-66.0,61.1111111111,0.0233,0,xx,yy,zz,0,xx,yy,zz,ap2
sta11,0,xx,yy,zz,1,-59.0,61.1111111111,0.0143,1,-75.0,53.3333333333,0.0376,0,xx,yy,zz,ap2
sta12,0,xx,yy,zz,1,-58.0,61.1111111111,0.0135,1,-76.0,53.3333333333,0.0410,0,xx,yy,zz,ap2
sta13,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,1,-67.0,35.0,0.0255,ap4
sta14,1,-67.0,46.6666666667,0.0231,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta15,1,-72.0,46.6666666667,0.0319,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta16,0,xx,yy,zz,0,xx,yy,zz,1,-64.0,40.0,0.0162,0,xx,yy,zz,ap3
sta18,1,-76.0,60.0,0.0447,1,-56.0,61.1111111111,0.0108,1,-77.0,53.3333333333,0.0440,0,xx,yy,zz,ap2
sta19,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,1,-68.0,35.0,0.0289,ap4
sta20,0,xx,yy,zz,1,-63.0,61.1111111111,0.0193,1,-73.0,53.3333333333,0.0321,0,xx,yy,zz,ap2
sta22,1,-68.0,46.6666666667,0.0233,1,-74.0,72.2222222222,0.0456,0,xx,yy,zz,0,xx,yy,zz,ap1
sta24,0,xx,yy,zz,1,-70.0,72.2222222222,0.0334,1,-65.0,40.0,0.0180,0,xx,yy,zz,ap3
sta1,0,xx,yy,zz,1,-72.0,72.2222222222,0.0384,1,-74.0,40.0,0.0361,1,-76.0,45.0,0.0521,ap3
sta2,1,-74.0,60.0,0.0387,1,-67.0,61.1111111111,0.0257,1,-76.0,53.3333333333,0.0418,0,xx,yy,zz,ap2
sta3,0,xx,yy,zz,0,xx,yy,zz,1,-75.0,53.3333333333,0.0379,1,-73.0,35.0,0.0412,ap4
sta4,0,xx,yy,zz,0,xx,yy,zz,1,-73.0,53.3333333333,0.0335,1,-72.0,35.0,0.0390,ap4
sta5,0,xx,yy,zz,1,-70.0,72.2222222222,0.0322,1,-65.0,40.0,0.0178,0,xx,yy,zz,ap3
sta6,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,1,-69.0,35.0,0.0316,ap4
sta7,0,xx,yy,zz,0,xx,yy,zz,1,-74.0,40.0,0.0341,1,-72.0,45.0,0.0381,ap3
sta8,1,-57.0,46.6666666667,0.0106,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta9,0,xx,yy,zz,0,xx,yy,zz,1,-76.0,53.3333333333,0.0429,1,-71.0,35.0,0.0359,ap4
sta10,1,-72.0,60.0,0.0341,1,-64.0,61.1111111111,0.0215,0,xx,yy,zz,0,xx,yy,zz,ap2
sta11,0,xx,yy,zz,1,-58.0,61.1111111111,0.0126,1,-75.0,53.3333333333,0.0395,0,xx,yy,zz,ap2
sta12,1,-76.0,60.0,0.0441,1,-60.0,61.1111111111,0.0148,1,-76.0,53.3333333333,0.0415,0,xx,yy,zz,ap2
sta13,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,1,-67.0,35.0,0.0260,ap4
sta14,1,-68.0,46.6666666667,0.0250,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta15,1,-72.0,46.6666666667,0.0319,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta16,0,xx,yy,zz,0,xx,yy,zz,1,-65.0,40.0,0.0181,0,xx,yy,zz,ap3
sta18,0,xx,yy,zz,1,-57.0,61.1111111111,0.0122,1,-76.0,53.3333333333,0.0421,0,xx,yy,zz,ap2
sta19,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,1,-68.0,35.0,0.0285,ap4
sta20,0,xx,yy,zz,1,-63.0,61.1111111111,0.0187,1,-73.0,53.3333333333,0.0319,0,xx,yy,zz,ap2
sta22,1,-68.0,46.6666666667,0.0249,1,-75.0,72.2222222222,0.0469,0,xx,yy,zz,0,xx,yy,zz,ap1
sta24,0,xx,yy,zz,1,-70.0,72.2222222222,0.0331,1,-65.0,40.0,0.0175,0,xx,yy,zz,ap3
sta1,0,xx,yy,zz,1,-72.0,72.2222222222,0.0382,1,-74.0,40.0,0.0357,1,-76.0,45.0,0.0524,ap3
sta2,1,-74.0,60.0,0.0391,1,-67.0,61.1111111111,0.0252,1,-76.0,53.3333333333,0.0414,0,xx,yy,zz,ap2
sta3,0,xx,yy,zz,0,xx,yy,zz,1,-75.0,53.3333333333,0.0375,1,-73.0,35.0,0.0417,ap4
sta4,0,xx,yy,zz,0,xx,yy,zz,1,-73.0,53.3333333333,0.0329,1,-72.0,35.0,0.0396,ap4
sta5,0,xx,yy,zz,1,-70.0,72.2222222222,0.0324,1,-65.0,40.0,0.0177,0,xx,yy,zz,ap3
sta6,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,1,-69.0,35.0,0.0308,ap4
sta7,0,xx,yy,zz,0,xx,yy,zz,1,-74.0,40.0,0.0342,1,-72.0,45.0,0.0380,ap3
sta8,1,-57.0,46.6666666667,0.0104,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta9,0,xx,yy,zz,0,xx,yy,zz,1,-76.0,53.3333333333,0.0424,1,-71.0,35.0,0.0350,ap4
sta10,1,-72.0,60.0,0.0331,1,-64.0,61.1111111111,0.0209,0,xx,yy,zz,0,xx,yy,zz,ap2
sta11,0,xx,yy,zz,1,-59.0,61.1111111111,0.0143,1,-75.0,53.3333333333,0.0376,0,xx,yy,zz,ap2
sta12,0,xx,yy,zz,1,-61.0,61.1111111111,0.0162,1,-75.0,53.3333333333,0.0397,0,xx,yy,zz,ap2
sta13,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,1,-67.0,35.0,0.0255,ap4
sta14,1,-69.0,46.6666666667,0.0252,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta15,1,-71.0,46.6666666667,0.0300,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta16,0,xx,yy,zz,0,xx,yy,zz,1,-65.0,40.0,0.0178,0,xx,yy,zz,ap3
sta18,1,-76.0,60.0,0.0447,1,-56.0,61.1111111111,0.0108,1,-77.0,53.3333333333,0.0440,0,xx,yy,zz,ap2
sta19,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,1,-68.0,35.0,0.0289,ap4
sta20,0,xx,yy,zz,1,-63.0,61.1111111111,0.0193,1,-73.0,53.3333333333,0.0321,0,xx,yy,zz,ap2
sta22,1,-68.0,46.6666666667,0.0238,1,-75.0,72.2222222222,0.0483,0,xx,yy,zz,0,xx,yy,zz,ap1
sta24,0,xx,yy,zz,1,-70.0,72.2222222222,0.0329,1,-65.0,40.0,0.0173,0,xx,yy,zz,ap3
sta1,0,xx,yy,zz,1,-72.0,72.2222222222,0.0380,1,-74.0,40.0,0.0354,1,-76.0,45.0,0.0526,ap3
sta2,1,-74.0,60.0,0.0396,1,-66.0,61.1111111111,0.0247,1,-76.0,53.3333333333,0.0411,0,xx,yy,zz,ap2
sta3,0,xx,yy,zz,0,xx,yy,zz,1,-75.0,53.3333333333,0.0371,1,-73.0,35.0,0.0422,ap4
sta4,0,xx,yy,zz,0,xx,yy,zz,1,-73.0,53.3333333333,0.0323,1,-73.0,35.0,0.0402,ap4
sta5,0,xx,yy,zz,1,-70.0,72.2222222222,0.0326,1,-65.0,40.0,0.0175,0,xx,yy,zz,ap3
sta6,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,1,-69.0,35.0,0.0300,ap4
sta7,0,xx,yy,zz,0,xx,yy,zz,1,-74.0,40.0,0.0343,1,-72.0,45.0,0.0380,ap3
sta8,1,-57.0,46.6666666667,0.0103,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta9,0,xx,yy,zz,0,xx,yy,zz,1,-77.0,53.3333333333,0.0443,1,-70.0,35.0,0.0333,ap4
sta10,1,-73.0,60.0,0.0347,1,-63.0,61.1111111111,0.0191,0,xx,yy,zz,0,xx,yy,zz,ap2
sta11,0,xx,yy,zz,1,-58.0,61.1111111111,0.0126,1,-75.0,53.3333333333,0.0395,0,xx,yy,zz,ap2
sta12,0,xx,yy,zz,1,-62.0,61.1111111111,0.0177,1,-75.0,53.3333333333,0.0379,0,xx,yy,zz,ap2
sta13,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,1,-67.0,35.0,0.0260,ap4
sta14,1,-68.0,46.6666666667,0.0250,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta15,1,-71.0,46.6666666667,0.0300,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta16,0,xx,yy,zz,0,xx,yy,zz,1,-65.0,40.0,0.0178,0,xx,yy,zz,ap3
sta18,0,xx,yy,zz,1,-57.0,61.1111111111,0.0122,1,-76.0,53.3333333333,0.0421,0,xx,yy,zz,ap2
sta19,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,1,-68.0,35.0,0.0285,ap4
sta20,0,xx,yy,zz,1,-64.0,61.1111111111,0.0200,1,-73.0,53.3333333333,0.0325,0,xx,yy,zz,ap2
sta22,1,-68.0,46.6666666667,0.0249,1,-75.0,72.2222222222,0.0469,0,xx,yy,zz,0,xx,yy,zz,ap1
sta24,0,xx,yy,zz,1,-70.0,72.2222222222,0.0328,1,-65.0,40.0,0.0172,0,xx,yy,zz,ap3
sta1,0,xx,yy,zz,1,-72.0,72.2222222222,0.0378,1,-74.0,40.0,0.0351,1,-76.0,45.0,0.0529,ap3
sta2,1,-75.0,60.0,0.0400,1,-66.0,61.1111111111,0.0242,1,-76.0,53.3333333333,0.0408,0,xx,yy,zz,ap2
sta3,0,xx,yy,zz,0,xx,yy,zz,1,-74.0,53.3333333333,0.0366,1,-73.0,35.0,0.0426,ap4
sta4,0,xx,yy,zz,0,xx,yy,zz,1,-73.0,53.3333333333,0.0316,1,-73.0,35.0,0.0408,ap4
sta5,0,xx,yy,zz,1,-70.0,72.2222222222,0.0328,1,-65.0,40.0,0.0174,0,xx,yy,zz,ap3
sta6,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,1,-68.0,35.0,0.0292,ap4
sta7,0,xx,yy,zz,0,xx,yy,zz,1,-74.0,40.0,0.0343,1,-72.0,45.0,0.0380,ap3
sta8,1,-57.0,46.6666666667,0.0102,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta9,0,xx,yy,zz,0,xx,yy,zz,1,-76.0,53.3333333333,0.0424,1,-71.0,35.0,0.0350,ap4
sta10,1,-72.0,60.0,0.0338,1,-63.0,61.1111111111,0.0187,0,xx,yy,zz,0,xx,yy,zz,ap2
sta11,0,xx,yy,zz,1,-57.0,61.1111111111,0.0117,1,-75.0,53.3333333333,0.0393,0,xx,yy,zz,ap2
sta12,0,xx,yy,zz,1,-61.0,61.1111111111,0.0166,1,-75.0,53.3333333333,0.0373,0,xx,yy,zz,ap2
sta13,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,1,-67.0,35.0,0.0267,ap4
sta14,1,-69.0,46.6666666667,0.0269,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta15,1,-71.0,46.6666666667,0.0300,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta16,0,xx,yy,zz,0,xx,yy,zz,1,-66.0,40.0,0.0197,0,xx,yy,zz,ap3
sta18,0,xx,yy,zz,1,-59.0,61.1111111111,0.0136,1,-76.0,53.3333333333,0.0403,0,xx,yy,zz,ap2
sta19,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,1,-69.0,35.0,0.0304,ap4
sta20,0,xx,yy,zz,1,-64.0,61.1111111111,0.0209,1,-73.0,53.3333333333,0.0329,0,xx,yy,zz,ap2
sta22,1,-68.0,46.6666666667,0.0238,1,-75.0,72.2222222222,0.0483,0,xx,yy,zz,0,xx,yy,zz,ap1
sta24,0,xx,yy,zz,1,-71.0,72.2222222222,0.0347,1,-63.0,40.0,0.0153,0,xx,yy,zz,ap3
sta1,0,xx,yy,zz,1,-72.0,72.2222222222,0.0376,1,-74.0,40.0,0.0347,1,-76.0,45.0,0.0532,ap3
sta2,1,-75.0,60.0,0.0404,1,-66.0,61.1111111111,0.0237,1,-76.0,53.3333333333,0.0406,0,xx,yy,zz,ap2
sta3,0,xx,yy,zz,0,xx,yy,zz,1,-74.0,53.3333333333,0.0362,1,-74.0,35.0,0.0431,ap4
sta4,0,xx,yy,zz,0,xx,yy,zz,1,-72.0,53.3333333333,0.0310,1,-73.0,35.0,0.0415,ap4
sta5,0,xx,yy,zz,1,-70.0,72.2222222222,0.0330,1,-65.0,40.0,0.0173,0,xx,yy,zz,ap3
sta6,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,1,-68.0,35.0,0.0284,ap4
sta7,0,xx,yy,zz,0,xx,yy,zz,1,-74.0,40.0,0.0344,1,-72.0,45.0,0.0380,ap3
sta8,1,-57.0,46.6666666667,0.0101,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta9,0,xx,yy,zz,0,xx,yy,zz,1,-76.0,53.3333333333,0.0429,1,-71.0,35.0,0.0359,ap4
sta10,1,-72.0,60.0,0.0321,1,-64.0,61.1111111111,0.0206,0,xx,yy,zz,0,xx,yy,zz,ap2
sta11,0,xx,yy,zz,1,-56.0,61.1111111111,0.0111,1,-75.0,53.3333333333,0.0392,0,xx,yy,zz,ap2
sta12,0,xx,yy,zz,1,-60.0,61.1111111111,0.0157,1,-74.0,53.3333333333,0.0368,0,xx,yy,zz,ap2
sta13,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,1,-67.0,35.0,0.0260,ap4
sta14,1,-68.0,46.6666666667,0.0250,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta15,1,-71.0,46.6666666667,0.0300,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta16,0,xx,yy,zz,0,xx,yy,zz,1,-65.0,40.0,0.0178,0,xx,yy,zz,ap3
sta18,1,-76.0,60.0,0.0449,1,-60.0,61.1111111111,0.0149,1,-76.0,53.3333333333,0.0408,0,xx,yy,zz,ap2
sta19,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,1,-69.0,35.0,0.0307,ap4
sta20,0,xx,yy,zz,1,-64.0,61.1111111111,0.0200,1,-73.0,53.3333333333,0.0325,0,xx,yy,zz,ap2
sta22,1,-67.0,46.6666666667,0.0222,1,-75.0,72.2222222222,0.0470,0,xx,yy,zz,0,xx,yy,zz,ap1
sta24,0,xx,yy,zz,1,-70.0,72.2222222222,0.0328,1,-65.0,40.0,0.0172,0,xx,yy,zz,ap3
sta1,0,xx,yy,zz,1,-72.0,72.2222222222,0.0374,1,-74.0,40.0,0.0344,1,-76.0,45.0,0.0535,ap3
