station,ap1,rssi1,ocu1,con1,ap2,rssi2,ocu2,con2,ap3,rssi3,ocu3,con3,ap4,rssi4,ocu4,con4,associatedTo
sta4,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-67.0,40.0,0.0262,4
sta5,0,-100.0,100.0,1.0,1,-69.0,61.1111111111,0.0307,1,-70.0,40.0,0.0265,0,-100.0,100.0,1.0,3
sta6,1,-74.0,66.6666666667,0.0397,1,-72.0,61.1111111111,0.0376,1,-76.0,40.0,0.0417,1,-76.0,50.0,0.0524,3
sta7,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-73.0,53.3333333333,0.0336,1,-72.0,40.0,0.0396,4
sta8,1,-66.0,53.3333333333,0.0202,1,-74.0,61.1111111111,0.0459,0,-100.0,100.0,1.0,1,-77.0,50.0,0.0548,1
sta9,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-75.0,53.3333333333,0.0393,1,-72.0,40.0,0.0393,4
sta10,1,-69.0,66.6666666667,0.0262,1,-67.0,50.0,0.0261,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta11,0,-100.0,100.0,1.0,1,-68.0,61.1111111111,0.0291,1,-72.0,40.0,0.0296,0,-100.0,100.0,1.0,3
sta12,0,-100.0,100.0,1.0,1,-55.0,50.0,0.0107,1,-76.0,53.3333333333,0.0400,0,-100.0,100.0,1.0,2
sta13,1,-74.0,66.6666666667,0.0384,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-71.0,40.0,0.0352,4
sta14,1,-59.0,53.3333333333,0.0124,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta15,1,-74.0,53.3333333333,0.0384,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta16,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-55.0,40.0,0.0085,0,-100.0,100.0,1.0,3
sta18,1,-76.0,66.6666666667,0.0438,1,-48.0,50.0,0.0063,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta19,1,-76.0,66.6666666667,0.0437,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-69.0,40.0,0.0301,4
sta20,0,-100.0,100.0,1.0,1,-63.0,50.0,0.0188,1,-75.0,53.3333333333,0.0395,0,-100.0,100.0,1.0,2
sta22,1,-71.0,53.3333333333,0.0302,1,-75.0,61.1111111111,0.0471,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta24,0,-100.0,100.0,1.0,1,-68.0,61.1111111111,0.0293,1,-67.0,40.0,0.0213,0,-100.0,100.0,1.0,3
sta1,1,-74.0,66.6666666667,0.0371,1,-72.0,61.1111111111,0.0397,0,-100.0,100.0,1.0,1,-76.0,40.0,0.0507,4
sta2,1,-69.0,53.3333333333,0.0259,1,-72.0,61.1111111111,0.0371,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta3,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-68.0,40.0,0.0289,4
sta4,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-67.0,40.0,0.0265,4
sta5,0,-100.0,100.0,1.0,1,-69.0,61.1111111111,0.0306,1,-70.0,40.0,0.0261,0,-100.0,100.0,1.0,3
sta6,1,-75.0,66.6666666667,0.0399,1,-72.0,61.1111111111,0.0384,1,-76.0,40.0,0.0419,1,-76.0,50.0,0.0516,3
sta7,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-73.0,53.3333333333,0.0336,1,-72.0,40.0,0.0395,4
sta8,1,-65.0,53.3333333333,0.0197,1,-74.0,61.1111111111,0.0461,0,-100.0,100.0,1.0,1,-77.0,50.0,0.0550,1
sta9,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-76.0,53.3333333333,0.0411,1,-72.0,40.0,0.0376,4
sta10,1,-70.0,66.6666666667,0.0278,1,-66.0,50.0,0.0242,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta11,0,-100.0,100.0,1.0,1,-68.0,61.1111111111,0.0275,1,-72.0,40.0,0.0313,0,-100.0,100.0,1.0,3
sta12,0,-100.0,100.0,1.0,1,-55.0,50.0,0.0103,1,-75.0,53.3333333333,0.0398,0,-100.0,100.0,1.0,2
sta13,1,-73.0,66.6666666667,0.0365,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-72.0,40.0,0.0369,4
sta14,1,-61.0,53.3333333333,0.0142,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta15,1,-74.0,53.3333333333,0.0381,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta16,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-55.0,40.0,0.0082,0,-100.0,100.0,1.0,3
sta18,1,-76.0,66.6666666667,0.0433,1,-49.0,50.0,0.0068,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta19,1,-76.0,66.6666666667,0.0446,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-69.0,40.0,0.0301,4
sta20,0,-100.0,100.0,1.0,1,-64.0,50.0,0.0201,1,-75.0,53.3333333333,0.0377,0,-100.0,100.0,1.0,2
sta22,1,-72.0,53.3333333333,0.0318,1,-75.0,61.1111111111,0.0486,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta24,0,-100.0,100.0,1.0,1,-69.0,61.1111111111,0.0312,1,-66.0,40.0,0.0194,0,-100.0,100.0,1.0,3
sta1,1,-74.0,66.6666666667,0.0375,1,-72.0,61.1111111111,0.0398,1,-77.0,53.3333333333,0.0448,1,-76.0,40.0,0.0505,4
sta2,1,-69.0,53.3333333333,0.0264,1,-71.0,61.1111111111,0.0367,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta3,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-69.0,40.0,0.0293,4
sta4,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-67.0,40.0,0.0267,4
sta5,0,-100.0,100.0,1.0,1,-69.0,61.1111111111,0.0305,1,-70.0,40.0,0.0256,0,-100.0,100.0,1.0,3
sta6,1,-75.0,66.6666666667,0.0401,1,-72.0,61.1111111111,0.0392,1,-76.0,40.0,0.0420,1,-76.0,50.0,0.0508,3
sta7,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-73.0,53.3333333333,0.0336,1,-72.0,40.0,0.0394,4
sta8,1,-65.0,53.3333333333,0.0193,1,-74.0,61.1111111111,0.0464,0,-100.0,100.0,1.0,1,-77.0,50.0,0.0553,1
sta9,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-76.0,53.3333333333,0.0405,1,-71.0,40.0,0.0367,4
sta10,1,-69.0,66.6666666667,0.0262,1,-67.0,50.0,0.0261,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta11,0,-100.0,100.0,1.0,1,-67.0,61.1111111111,0.0265,1,-72.0,40.0,0.0305,0,-100.0,100.0,1.0,3
sta12,0,-100.0,100.0,1.0,1,-55.0,50.0,0.0107,1,-76.0,53.3333333333,0.0400,0,-100.0,100.0,1.0,2
sta13,1,-73.0,66.6666666667,0.0368,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-71.0,40.0,0.0360,4
sta14,1,-61.0,53.3333333333,0.0137,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta15,1,-74.0,53.3333333333,0.0378,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta16,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-55.0,40.0,0.0083,0,-100.0,100.0,1.0,3
sta18,1,-76.0,66.6666666667,0.0438,1,-48.0,50.0,0.0063,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta19,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-69.0,40.0,0.0302,4
sta20,0,-100.0,100.0,1.0,1,-64.0,50.0,0.0215,1,-74.0,53.3333333333,0.0359,0,-100.0,100.0,1.0,2
sta22,1,-72.0,53.3333333333,0.0334,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta24,0,-100.0,100.0,1.0,1,-68.0,61.1111111111,0.0293,1,-67.0,40.0,0.0213,0,-100.0,100.0,1.0,3
sta1,1,-74.0,66.6666666667,0.0378,1,-73.0,61.1111111111,0.0399,1,-77.0,53.3333333333,0.0445,1,-76.0,40.0,0.0504,4
sta2,1,-69.0,53.3333333333,0.0270,1,-71.0,61.1111111111,0.0363,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta3,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-69.0,40.0,0.0298,4
sta4,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-67.0,40.0,0.0271,4
sta5,0,-100.0,100.0,1.0,1,-69.0,61.1111111111,0.0305,1,-70.0,40.0,0.0252,0,-100.0,100.0,1.0,3
sta6,1,-75.0,66.6666666667,0.0403,1,-73.0,61.1111111111,0.0400,1,-76.0,40.0,0.0422,1,-75.0,50.0,0.0500,3
sta7,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-73.0,53.3333333333,0.0336,1,-72.0,40.0,0.0394,4
sta8,1,-65.0,53.3333333333,0.0188,1,-75.0,61.1111111111,0.0467,0,-100.0,100.0,1.0,1,-77.0,50.0,0.0555,1
sta9,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-76.0,53.3333333333,0.0424,1,-71.0,40.0,0.0350,4
sta10,1,-70.0,66.6666666667,0.0278,1,-66.0,50.0,0.0242,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta11,0,-100.0,100.0,1.0,1,-66.0,61.1111111111,0.0249,1,-73.0,40.0,0.0322,0,-100.0,100.0,1.0,3
sta12,0,-100.0,100.0,1.0,1,-56.0,50.0,0.0114,1,-76.0,53.3333333333,0.0402,0,-100.0,100.0,1.0,2
sta13,1,-73.0,66.6666666667,0.0349,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-72.0,40.0,0.0377,4
sta14,1,-59.0,53.3333333333,0.0118,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta15,1,-74.0,53.3333333333,0.0381,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta16,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-52.0,40.0,0.0064,0,-100.0,100.0,1.0,3
sta18,1,-76.0,66.6666666667,0.0433,1,-49.0,50.0,0.0068,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta19,1,-76.0,66.6666666667,0.0440,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-70.0,40.0,0.0321,4
sta20,0,-100.0,100.0,1.0,1,-64.0,50.0,0.0203,1,-74.0,53.3333333333,0.0353,0,-100.0,100.0,1.0,2
sta22,1,-72.0,53.3333333333,0.0318,1,-75.0,61.1111111111,0.0486,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta24,0,-100.0,100.0,1.0,1,-69.0,61.1111111111,0.0296,1,-68.0,40.0,0.0217,0,-100.0,100.0,1.0,3
sta1,1,-74.0,66.6666666667,0.0382,1,-73.0,61.1111111111,0.0399,1,-77.0,53.3333333333,0.0442,1,-76.0,40.0,0.0503,4
sta2,1,-70.0,53.3333333333,0.0276,1,-71.0,61.1111111111,0.0359,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta3,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-69.0,40.0,0.0303,4
sta4,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-68.0,40.0,0.0274,4
sta5,0,-100.0,100.0,1.0,1,-69.0,61.1111111111,0.0304,1,-69.0,40.0,0.0248,0,-100.0,100.0,1.0,3
sta6,1,-75.0,66.6666666667,0.0405,1,-73.0,61.1111111111,0.0408,1,-76.0,40.0,0.0424,1,-75.0,50.0,0.0492,3
sta7,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-73.0,53.3333333333,0.0336,1,-72.0,40.0,0.0393,4
sta8,1,-64.0,53.3333333333,0.0184,1,-75.0,61.1111111111,0.0470,0,-100.0,100.0,1.0,1,-77.0,50.0,0.0557,1
sta9,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-76.0,53.3333333333,0.0429,1,-71.0,40.0,0.0359,4
sta10,1,-69.0,66.6666666667,0.0262,1,-67.0,50.0,0.0261,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta11,0,-100.0,100.0,1.0,1,-66.0,61.1111111111,0.0233,1,-73.0,40.0,0.0340,0,-100.0,100.0,1.0,3
sta12,0,-100.0,100.0,1.0,1,-58.0,50.0,0.0131,1,-75.0,53.3333333333,0.0383,0,-100.0,100.0,1.0,2
sta13,1,-73.0,66.6666666667,0.0353,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-72.0,40.0,0.0370,4
sta14,1,-56.0,53.3333333333,0.0100,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta15,1,-73.0,53.3333333333,0.0362,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta16,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-53.0,40.0,0.0071,0,-100.0,100.0,1.0,3
sta18,1,-76.0,66.6666666667,0.0438,1,-48.0,50.0,0.0063,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta19,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-70.0,40.0,0.0323,4
sta20,0,-100.0,100.0,1.0,1,-64.0,50.0,0.0215,1,-74.0,53.3333333333,0.0359,0,-100.0,100.0,1.0,2
sta22,1,-71.0,53.3333333333,0.0307,1,-75.0,61.1111111111,0.0498,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta24,0,-100.0,100.0,1.0,1,-69.0,61.1111111111,0.0315,1,-66.0,40.0,0.0198,0,-100.0,100.0,1.0,3
sta1,1,-74.0,66.6666666667,0.0386,1,-73.0,61.1111111111,0.0400,1,-77.0,53.3333333333,0.0438,1,-76.0,40.0,0.0502,4
sta2,1,-70.0,53.3333333333,0.0281,1,-71.0,61.1111111111,0.0355,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta3,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-69.0,40.0,0.0308,4
sta4,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-68.0,40.0,0.0278,4
sta5,0,-100.0,100.0,1.0,1,-69.0,61.1111111111,0.0304,1,-69.0,40.0,0.0244,0,-100.0,100.0,1.0,3
sta6,1,-75.0,66.6666666667,0.0407,1,-73.0,61.1111111111,0.0416,1,-76.0,40.0,0.0426,1,-75.0,50.0,0.0484,3
sta7,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-73.0,53.3333333333,0.0336,1,-72.0,40.0,0.0392,4
sta8,1,-64.0,53.3333333333,0.0179,1,-75.0,61.1111111111,0.0472,0,-100.0,100.0,1.0,1,-77.0,50.0,0.0560,1
sta9,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-77.0,53.3333333333,0.0435,1,-72.0,40.0,0.0369,4
sta10,1,-69.0,66.6666666667,0.0252,1,-67.0,50.0,0.0261,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta11,0,-100.0,100.0,1.0,1,-66.0,61.1111111111,0.0249,1,-73.0,40.0,0.0322,0,-100.0,100.0,1.0,3
sta12,0,-100.0,100.0,1.0,1,-57.0,50.0,0.0125,1,-75.0,53.3333333333,0.0380,0,-100.0,100.0,1.0,2
sta13,1,-73.0,66.6666666667,0.0358,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-71.0,40.0,0.0363,4
sta14,1,-59.0,53.3333333333,0.0118,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta15,1,-73.0,53.3333333333,0.0359,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta16,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-56.0,40.0,0.0088,0,-100.0,100.0,1.0,3
sta18,1,-76.0,66.6666666667,0.0444,1,-49.0,50.0,0.0064,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta19,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-69.0,40.0,0.0304,4
sta20,0,-100.0,100.0,1.0,1,-65.0,50.0,0.0228,1,-74.0,53.3333333333,0.0366,0,-100.0,100.0,1.0,2
sta22,1,-70.0,53.3333333333,0.0291,1,-75.0,61.1111111111,0.0484,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta24,0,-100.0,100.0,1.0,1,-70.0,61.1111111111,0.0320,1,-67.0,40.0,0.0204,0,-100.0,100.0,1.0,3
sta1,1,-74.0,66.6666666667,0.0390,1,-73.0,61.1111111111,0.0400,1,-77.0,53.3333333333,0.0435,1,-76.0,40.0,0.0501,4
sta2,1,-70.0,53.3333333333,0.0287,1,-71.0,61.1111111111,0.0351,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta3,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-69.0,40.0,0.0313,4
sta4,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-68.0,40.0,0.0282,4
sta5,0,-100.0,100.0,1.0,1,-69.0,61.1111111111,0.0304,1,-69.0,40.0,0.0239,0,-100.0,100.0,1.0,3
sta6,1,-75.0,66.6666666667,0.0409,1,-73.0,61.1111111111,0.0424,1,-76.0,40.0,0.0428,1,-75.0,50.0,0.0476,3
sta7,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-73.0,53.3333333333,0.0336,1,-72.0,40.0,0.0391,4
sta8,1,-64.0,53.3333333333,0.0175,1,-75.0,61.1111111111,0.0475,0,-100.0,100.0,1.0,1,-77.0,50.0,0.0562,1
sta9,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-71.0,40.0,0.0354,4
sta10,1,-68.0,66.6666666667,0.0235,1,-68.0,50.0,0.0280,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta11,0,-100.0,100.0,1.0,1,-66.0,61.1111111111,0.0233,1,-73.0,40.0,0.0340,0,-100.0,100.0,1.0,3
sta12,0,-100.0,100.0,1.0,1,-57.0,50.0,0.0122,1,-75.0,53.3333333333,0.0379,0,-100.0,100.0,1.0,2
sta13,1,-73.0,66.6666666667,0.0364,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-71.0,40.0,0.0358,4
sta14,1,-56.0,53.3333333333,0.0100,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta15,1,-73.0,53.3333333333,0.0358,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta16,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-58.0,40.0,0.0106,0,-100.0,100.0,1.0,3
sta18,1,-76.0,66.6666666667,0.0438,1,-48.0,50.0,0.0063,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta19,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-68.0,40.0,0.0285,4
sta20,0,-100.0,100.0,1.0,1,-66.0,50.0,0.0242,1,-75.0,53.3333333333,0.0374,0,-100.0,100.0,1.0,2
sta22,1,-71.0,53.3333333333,0.0302,1,-75.0,61.1111111111,0.0471,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta24,0,-100.0,100.0,1.0,1,-69.0,61.1111111111,0.0301,1,-68.0,40.0,0.0222,0,-100.0,100.0,1.0,3
sta1,1,-74.0,66.6666666667,0.0393,1,-73.0,61.1111111111,0.0400,1,-77.0,53.3333333333,0.0431,1,-75.0,40.0,0.0501,4
sta2,1,-70.0,53.3333333333,0.0292,1,-71.0,61.1111111111,0.0347,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta3,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-70.0,40.0,0.0318,4
sta4,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-68.0,40.0,0.0286,4
sta5,0,-100.0,100.0,1.0,1,-69.0,61.1111111111,0.0303,1,-69.0,40.0,0.0235,0,-100.0,100.0,1.0,3
sta6,1,-75.0,66.6666666667,0.0412,1,-74.0,61.1111111111,0.0432,1,-77.0,40.0,0.0431,1,-75.0,50.0,0.0468,3
sta7,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-73.0,53.3333333333,0.0336,1,-72.0,40.0,0.0390,4
sta8,1,-63.0,53.3333333333,0.0170,1,-75.0,61.1111111111,0.0478,0,-100.0,100.0,1.0,1,-77.0,50.0,0.0565,1
sta9,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-77.0,53.3333333333,0.0448,1,-71.0,40.0,0.0343,4
sta10,1,-67.0,66.6666666667,0.0219,1,-69.0,50.0,0.0300,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta11,0,-100.0,100.0,1.0,1,-65.0,61.1111111111,0.0222,1,-73.0,40.0,0.0333,0,-100.0,100.0,1.0,3
sta12,0,-100.0,100.0,1.0,1,-57.0,50.0,0.0125,1,-75.0,53.3333333333,0.0380,0,-100.0,100.0,1.0,2
sta13,1,-73.0,66.6666666667,0.0358,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-71.0,40.0,0.0363,4
sta14,1,-59.0,53.3333333333,0.0118,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta15,1,-72.0,53.3333333333,0.0339,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta16,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-60.0,40.0,0.0125,0,-100.0,100.0,1.0,3
sta18,1,-76.0,66.6666666667,0.0444,1,-49.0,50.0,0.0064,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta19,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-68.0,40.0,0.0289,4
sta20,0,-100.0,100.0,1.0,1,-67.0,50.0,0.0255,1,-74.0,53.3333333333,0.0357,0,-100.0,100.0,1.0,2
sta22,1,-72.0,53.3333333333,0.0318,1,-75.0,61.1111111111,0.0486,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta24,0,-100.0,100.0,1.0,1,-70.0,61.1111111111,0.0320,1,-67.0,40.0,0.0204,0,-100.0,100.0,1.0,3
sta1,1,-74.0,66.6666666667,0.0397,1,-73.0,61.1111111111,0.0400,1,-76.0,53.3333333333,0.0428,1,-75.0,40.0,0.0500,4
sta2,1,-71.0,53.3333333333,0.0298,1,-71.0,61.1111111111,0.0342,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta3,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-77.0,53.3333333333,0.0449,1,-70.0,40.0,0.0323,4
sta4,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-77.0,53.3333333333,0.0446,1,-68.0,40.0,0.0290,4
sta5,0,-100.0,100.0,1.0,1,-69.0,61.1111111111,0.0303,1,-68.0,40.0,0.0232,0,-100.0,100.0,1.0,3
sta6,1,-75.0,66.6666666667,0.0414,1,-74.0,61.1111111111,0.0440,1,-77.0,40.0,0.0433,1,-74.0,50.0,0.0460,3
sta7,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-73.0,53.3333333333,0.0336,1,-72.0,40.0,0.0390,4
sta8,1,-63.0,53.3333333333,0.0166,1,-75.0,61.1111111111,0.0481,0,-100.0,100.0,1.0,1,-77.0,50.0,0.0567,1
sta9,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-76.0,53.3333333333,0.0429,1,-71.0,40.0,0.0359,4
sta10,1,-68.0,66.6666666667,0.0235,1,-68.0,50.0,0.0280,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta11,0,-100.0,100.0,1.0,1,-64.0,55.5555555556,0.0206,1,-74.0,46.6666666667,0.0351,0,-100.0,100.0,1.0,2
sta12,0,-100.0,100.0,1.0,1,-59.0,55.5555555556,0.0144,1,-74.0,46.6666666667,0.0361,0,-100.0,100.0,1.0,2
sta13,1,-74.0,66.6666666667,0.0376,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-71.0,40.0,0.0345,4
sta14,1,-58.0,53.3333333333,0.0116,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta15,1,-72.0,53.3333333333,0.0338,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta16,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-60.0,33.3333333333,0.0121,0,-100.0,100.0,1.0,3
sta18,1,-76.0,66.6666666667,0.0450,1,-50.0,55.5555555556,0.0070,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta19,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-69.0,40.0,0.0293,4
sta20,0,-100.0,100.0,1.0,1,-66.0,55.5555555556,0.0242,1,-75.0,46.6666666667,0.0374,0,-100.0,100.0,1.0,2
sta22,1,-72.0,53.3333333333,0.0334,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta24,0,-100.0,100.0,1.0,1,-69.0,66.6666666667,0.0315,1,-66.0,33.3333333333,0.0198,0,-100.0,100.0,1.0,3
sta1,1,-75.0,66.6666666667,0.0401,1,-73.0,66.6666666667,0.0400,1,-76.0,46.6666666667,0.0424,1,-75.0,40.0,0.0500,4
sta2,1,-71.0,53.3333333333,0.0303,1,-70.0,66.6666666667,0.0338,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta3,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-77.0,46.6666666667,0.0445,1,-70.0,40.0,0.0328,4
sta4,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-77.0,46.6666666667,0.0440,1,-69.0,40.0,0.0295,4
sta5,0,-100.0,100.0,1.0,1,-69.0,66.6666666667,0.0304,1,-68.0,33.3333333333,0.0228,0,-100.0,100.0,1.0,3
sta6,1,-75.0,66.6666666667,0.0417,1,-74.0,66.6666666667,0.0448,1,-77.0,33.3333333333,0.0436,1,-74.0,50.0,0.0452,3
sta7,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-73.0,46.6666666667,0.0336,1,-72.0,40.0,0.0389,4
sta8,1,-63.0,53.3333333333,0.0162,1,-75.0,66.6666666667,0.0484,0,-100.0,100.0,1.0,1,-77.0,50.0,0.0570,1
